Date:2022_05_03
Time:12_15_06 Eastern Daylight Time
pdh3 
# Time(sec), Measured F1(Hz) 
967.3106666317092,195834683.75610775
967.6383463968283,195794638.95579165
967.9660261619474,195822609.4503839
968.2937059270665,195818179.13760188
968.6213856921856,195824575.1623973
968.9490654573048,195825679.4136954
969.276745222424,195842103.2708829
969.6044249875431,195828576.13664442
969.9321047526622,195811044.12160856
970.2597845177813,195813775.13114464
970.5874642829004,195828635.37669903
970.9151440480196,195844444.23962718
971.2428238131387,195872168.8137411
971.5705035782578,195857913.0743681
971.898183343377,195833474.30701673
972.2258631084961,195874117.0028535
972.5535428736152,195839810.73779988
972.8812226387344,195836481.61606562
973.2089024038535,195813622.32358253
973.5365821689726,195809949.99379748
973.8642619340917,195826117.44251043
974.1919416992108,195796869.07587028
974.51962146433,195829612.9219231
974.8473012294492,195836652.07656485
975.1749809945683,195821382.04122514
975.5026607596874,195833638.06351614
975.8303405248065,195841647.59367704
976.1580202899256,195823291.22968912
976.4857000550447,195811156.3244406
976.8133798201638,195792280.80412894
977.1410595852831,195808692.73286784
977.4687393504022,195822497.56272504
977.7964191155213,195782819.7469105
978.1240988806404,195787827.6260267
978.4517786457595,195806520.9990611
978.7794584108786,195811945.2036784
979.1071381759978,195830927.9389019
979.4348179411169,195842797.85754585
979.7624977062361,195849028.8442724
980.0901774713552,195811605.26045042
980.4178572364743,195819523.421156
980.7455370015934,195817213.86489797
981.0732167667126,195794571.04920408
981.4008965318317,195801118.82863683
981.7285762969508,195799403.70313412
982.0562560620699,195800589.67915452
982.3839358271891,195838590.11040813
982.7116155923082,195833408.57285333
983.0392953574274,195822574.22836873
983.3669751225465,195842544.55227357
983.6946548876656,195845926.89552873
984.0223346527847,195848551.86279064
984.3500144179038,195829029.2019031
984.6776941830229,195840876.6741145
985.0053739481422,195844239.58140203
985.3330537132613,195824874.83511603
985.6607334783804,195856494.1297891
985.9884132434995,195880211.97085905
986.3160930086186,195848833.38027212
986.6437727737377,195815202.3839597
986.9714525388569,195800127.4243644
987.299132303976,195807783.48835164
987.6268120690952,195816123.35111833
987.9544918342143,195791195.75817904
988.2821715993334,195819140.1265293
988.6098513644525,195813817.1104916
988.9375311295717,195843176.83167732
989.2652108946908,195837885.79879114
989.5928906598099,195825432.97991782
989.920570424929,195796134.14281434
990.2482501900482,195813463.7821207
990.5759299551673,195847920.6222363
990.9036097202865,195842939.32109773
991.2312894854056,195848193.05666566
991.5589692505247,195835990.50499412
991.8866490156438,195820260.64131904
992.2143287807629,195810047.53161246
992.542008545882,195804065.26367363
992.8696883110013,195828739.61426273
993.1973680761204,195843563.16140184
993.5250478412395,195807404.8398111
993.8527276063586,195816664.9681201
994.1804073714777,195809875.60000342
994.5080871365968,195793340.68306875
994.8357669017159,195830185.81390828
995.1634466668351,195819341.0940529
995.4911264319543,195782440.52931324
995.8188061970734,195809568.98010978
996.1464859621925,195832389.99520195
996.4741657273116,195838522.46816134
996.8018454924307,195811822.36974916
997.1295252575499,195815024.18982965
997.457205022669,195847167.9146092
997.7848847877881,195854789.9182198
998.1125645529073,195838022.45355493
998.4402443180264,195851924.9643312
998.7679240831455,195878929.02246416
999.0956038482647,195842811.94322503
999.4232836133838,195804462.5087356
999.7509633785029,195799606.11650443
1000.078643143622,195831876.40705425
1000.4063229087411,195835650.19879448
1000.7340026738603,195828168.64316654
1001.0616824389795,195854179.48364472
1001.3893622040986,195864813.21401745
1001.7170419692177,195856319.33645123
1002.0447217343368,195836263.21982852
1002.3724014994559,195804258.08924252
1002.700081264575,195817668.3924377
1003.0277610296941,195822709.33621746
1003.3554407948134,195865510.8475167
1003.6831205599325,195851573.70561886
1004.0108003250516,195821889.47533995
1004.3384800901707,195841454.26687473
1004.6661598552898,195830241.63365573
1004.993839620409,195809534.20377064
1005.3215193855281,195827454.40013468
1005.6491991506472,195801077.63909316
1005.9768789157664,195798770.24241787
1006.3045586808855,195813186.39963013
1006.6322384460046,195828248.4894873
1006.9599182111237,195811712.59632382
1007.2875979762429,195809440.88931587
1007.615277741362,195820315.95061252
1007.9429575064811,195831886.50072587
1008.2706372716002,195840641.8698969
1008.5983170367194,195813836.60749173
1008.9259968018386,195814766.93171018
1009.2536765669577,195816692.2730937
1009.5813563320768,195818571.56181735
1009.9090360971959,195816518.73794842
1010.236715862315,195813452.87394285
1010.5643956274341,195820362.9958581
1010.8920753925532,195829405.9881209
1011.2197551576725,195856182.13145667
1011.5474349227916,195850562.51413375
1011.8751146879107,195825855.7791185
1012.2027944530298,195816816.07277197
1012.5304742181489,195815565.48769236
1012.858153983268,195804505.15613174
1013.1858337483872,195819687.0196318
1013.5135135135063,195833452.06294775
1013.8411932786255,195851382.02284053
1014.1688730437446,195845997.27862906
1014.4965528088637,195835711.64330587
1014.8242325739828,195841915.80605513
1015.151912339102,195836952.05328658
1015.4795921042211,195827685.8980459
1015.8072718693402,195830220.22393763
1016.1349516344593,195815326.29960114
1016.4626313995785,195831801.03425115
1016.7903111646976,195815682.856647
1017.1179909298168,195802147.41182587
1017.4456706949359,195837157.1955203
1017.773350460055,195817559.9145138
1018.1010302251741,195834557.2098053
1018.4287099902932,195844484.83128983
1018.7563897554123,195806326.70435357
1019.0840695205316,195833189.41349936
1019.4117492856507,195835512.70249084
1019.7394290507698,195836273.9207241
1020.0671088158889,195865091.89541507
1020.394788581008,195872911.7381728
1020.7224683461271,195867753.92013657
1021.0501481112462,195846452.10477805
1021.3778278763654,195826773.65751386
1021.7055076414846,195795681.35782108
1022.0331874066037,195829200.75124586
1022.3608671717228,195819865.28934535
1022.6885469368419,195809888.55957115
1023.016226701961,195820221.41189334
1023.3439064670802,195825654.14754975
1023.6715862321993,195824165.3240362
1023.9992659973184,195831935.38195568
1024.3269457624374,195824246.1417793
1024.6546255275566,195821228.9920377
1024.9823052926756,195827366.49254388
1025.3099850577946,195830734.43001455
1025.6376648229136,195796318.8446114
1025.9653445880328,195801296.1509454
1026.2930243531518,195813063.02021444
1026.6207041182709,195858197.5115226
1026.9483838833899,195880505.1354733
1027.276063648509,195867433.10089892
1027.603743413628,195839251.82493937
1027.931423178747,195859986.28490013
1028.259102943866,195863730.40615225
1028.5867827089853,195827192.1654066
1028.9144624741043,195819362.27278298
1029.2421422392233,195801455.5891786
1029.5698220043423,195824896.82806385
1029.8975017694615,195843613.55477977
1030.2251815345805,195868079.81652063
1030.5528612996995,195842385.8464884
1030.8805410648185,195818654.9358008
1031.2082208299378,195812890.24308544
1031.5359005950568,195825084.28170043
1031.8635803601758,195833408.29630125
1032.1912601252948,195838161.98421824
1032.518939890414,195816695.46412957
1032.846619655533,195821709.59965998
1033.174299420652,195837677.5904492
1033.501979185771,195838547.31913993
1033.8296589508902,195847152.90367228
1034.1573387160092,195833308.0954243
1034.4850184811282,195843454.08362582
1034.8126982462472,195830464.9022023
1035.1403780113665,195827342.32963693
1035.4680577764855,195860884.1561051
1035.7957375416045,195844256.2649286
1036.1234173067235,195825743.8496979
1036.4510970718427,195794176.0572527
1036.7787768369617,195828025.10034925
1037.1064566020807,195881535.77137262
1037.4341363671997,195825990.03248537
1037.761816132319,195776110.68724862
1038.089495897438,195797601.74522924
1038.417175662557,195806887.89177406
1038.744855427676,195807432.96848518
1039.0725351927952,195813131.27039135
1039.4002149579142,195811424.29583725
1039.7278947230332,195840176.9716369
1040.0555744881522,195831640.8732571
1040.3832542532714,195822689.60006964
1040.7109340183904,195825215.61225522
1041.0386137835094,195807341.9294817
1041.3662935486284,195796759.91352624
1041.6939733137476,195794274.75980145
1042.0216530788666,195816057.73988008
1042.3493328439856,195821973.82319546
1042.6770126091046,195851106.5448897
1043.0046923742239,195808233.7877279
1043.3323721393429,195786500.44281954
1043.6600519044619,195842197.2756871
1043.9877316695809,195820422.59052145
1044.3154114347,195820116.9572229
1044.643091199819,195851098.89049032
1044.970770964938,195844154.20162243
1045.298450730057,195810971.0763721
1045.6261304951763,195809882.29420078
1045.9538102602953,195809303.87525678
1046.2814900254143,195833620.02953926
1046.6091697905333,195839860.01036245
1046.9368495556525,195790353.61769685
1047.2645293207715,195803278.33140218
1047.5922090858905,195850084.28658658
1047.9198888510095,195831179.04161656
1048.2475686161288,195807177.3522638
1048.5752483812478,195834683.0606428
1048.9029281463668,195832913.97665796
1049.2306079114858,195807129.5709879
1049.558287676605,195811411.02090812
1049.885967441724,195817203.53887486
1050.213647206843,195828832.14919257
1050.541326971962,195810818.06298018
1050.8690067370812,195804352.76190457
1051.1966865022002,195806177.35562092
1051.5243662673192,195850800.0722754
1051.8520460324382,195822415.7275595
1052.1797257975575,195848783.4442188
1052.5074055626765,195877337.54474077
1052.8350853277955,195825728.10368714
1053.1627650929145,195802465.2962646
1053.4904448580337,195824492.2949802
1053.8181246231527,195826418.14796716
1054.1458043882717,195831829.71709818
1054.4734841533907,195830074.09019804
1054.80116391851,195816259.12988275
1055.128843683629,195787067.7767437
1055.456523448748,195826146.75716138
1055.784203213867,195836771.06357646
1056.1118829789862,195819054.97726446
1056.4395627441052,195829972.16258538
1056.7672425092242,195821293.96073532
1057.0949222743432,195831451.6634717
1057.4226020394624,195870081.7032436
1057.7502818045814,195822997.24267578
1058.0779615697004,195814440.78756645
1058.4056413348194,195834699.08849663
1058.7333210999386,195837212.03987938
1059.0610008650576,195850224.4935255
1059.3886806301766,195840899.19300336
1059.7163603952956,195806461.54969805
1060.0440401604149,195815799.6852571
1060.3717199255339,195817429.12451988
1060.6993996906529,195815356.5600545
1061.0270794557719,195814763.65555477
1061.354759220891,195829722.5283686
1061.68243898601,195797574.81332886
1062.010118751129,195819352.6604691
1062.337798516248,195856348.39875573
1062.6654782813673,195851990.2471103
1062.9931580464863,195845447.38289142
1063.3208378116053,195830141.05683446
1063.6485175767243,195828991.32266146
1063.9761973418435,195818013.56166568
1064.3038771069625,195816176.31431064
1064.6315568720815,195832348.70080376
1064.9592366372005,195818422.98132837
1065.2869164023198,195828364.6117007
1065.6145961674388,195818298.54097337
1065.9422759325578,195839407.32655865
1066.2699556976768,195864433.08741498
1066.597635462796,195814099.44675833
1066.925315227915,195802913.8277066
1067.252994993034,195834137.34055105
1067.580674758153,195865818.0157349
1067.9083545232722,195849126.33786672
1068.2360342883912,195793668.3532654
1068.5637140535102,195840953.6527791
1068.8913938186292,195857228.95821625
1069.2190735837485,195796193.1427844
1069.5467533488675,195799711.94452834
1069.8744331139865,195836672.46228656
1070.2021128791055,195847827.7393002
1070.5297926442247,195875682.32315326
1070.8574724093437,195833793.54713458
1071.1851521744627,195820265.70481783
1071.5128319395817,195818047.8480755
1071.840511704701,195804934.00160033
1072.16819146982,195836602.43376553
1072.495871234939,195827975.3759551
1072.823551000058,195831216.40225992
1073.1512307651772,195827192.6480091
1073.4789105302962,195861666.214977
1073.8065902954152,195840389.55537874
1074.1342700605342,195840290.4458903
1074.4619498256534,195804111.39375854
1074.7896295907724,195807818.35312712
1075.1173093558914,195820311.26606405
1075.4449891210104,195833742.26098132
1075.7726688861296,195817859.97010493
1076.1003486512486,195799824.92729765
1076.4280284163676,195858418.8269581
1076.7557081814866,195836860.8147884
1077.0833879466059,195818797.20128557
1077.4110677117249,195824153.48493212
1077.7387474768439,195827263.44620073
1078.0664272419629,195803457.3172149
1078.394107007082,195784874.7405066
1078.721786772201,195796175.77396712
1079.04946653732,195797883.35051793
1079.377146302439,195801291.67333037
1079.7048260675583,195808519.95602626
1080.0325058326773,195810906.87820628
1080.3601855977963,195818805.60663167
1080.6878653629153,195816299.2176347
1081.0155451280345,195803951.73265445
1081.3432248931535,195834117.52997714
1081.6709046582725,195838377.80168158
1081.9985844233915,195831232.79006672
1082.3262641885108,195798324.52556747
1082.6539439536298,195786499.14415404
1082.9816237187488,195815583.83327654
1083.3093034838678,195835304.91000548
1083.636983248987,195844622.32796657
1083.964663014106,195835149.25912714
1084.292342779225,195844893.16596758
1084.620022544344,195846578.4628607
1084.9477023094632,195818788.28235993
1085.2753820745822,195867084.3008856
1085.6030618397012,195848403.54338557
1085.9307416048202,195817152.59716326
1086.2584213699395,195841569.1293055
1086.5861011350585,195859428.0391301
1086.9137809001775,195842848.8337695
1087.2414606652965,195831916.51290715
1087.5691404304157,195833088.37488142
1087.8968201955347,195821774.30755144
1088.2244999606537,195797516.53106067
1088.5521797257727,195782986.7591244
1088.879859490892,195787600.7307579
1089.207539256011,195805262.6177796
1089.53521902113,195846492.59749863
1089.862898786249,195828105.93960577
1090.1905785513682,195810837.94998592
1090.5182583164872,195838834.2932399
1090.8459380816062,195831143.96871364
1091.1736178467252,195810320.15577424
1091.5012976118444,195817352.4117661
1091.8289773769634,195832435.84175128
1092.1566571420824,195820453.01127148
1092.4843369072014,195820726.0461583
1092.8120166723206,195789610.19620037
1093.1396964374396,195800545.3988785
1093.4673762025586,195809359.0091883
1093.7950559676776,195810811.91957653
1094.1227357327969,195843147.68325996
1094.4504154979159,195849223.28071636
1094.7780952630349,195803025.43988857
1095.1057750281539,195782517.9499374
1095.433454793273,195823599.20464337
1095.761134558392,195824653.69383138
1096.088814323511,195794254.97264326
1096.41649408863,195819643.05345517
1096.7441738537493,195846767.94812927
1097.0718536188683,195838767.46479177
1097.3995333839873,195814639.32462198
1097.7272131491063,195820411.39758626
1098.0548929142255,195817384.0619443
1098.3825726793445,195831511.93195212
1098.7102524444635,195810568.27689332
1099.0379322095826,195805780.50736323
1099.3656119747018,195846200.74280626
1099.6932917398208,195832224.5490266
1100.0209715049398,195847209.04200506
1100.3486512700588,195823503.63859117
1100.676331035178,195806205.73783988
1101.004010800297,195832302.55452472
1101.331690565416,195845887.08449492
1101.659370330535,195829259.45743862
1101.9870500956542,195845607.0482263
1102.3147298607732,195855130.92557853
1102.6424096258922,195822794.36252564
1102.9700893910112,195867798.8518294
1103.2977691561305,195845505.01587358
1103.6254489212495,195778491.58135423
1103.9531286863685,195789334.23696455
1104.2808084514875,195830898.12906605
1104.6084882166067,195807420.9360866
1104.9361679817257,195844424.3253106
1105.2638477468447,195875765.95124906
1105.5915275119637,195881699.32384616
1105.919207277083,195869368.23091498
1106.246887042202,195821785.11255926
1106.574566807321,195830782.9204379
1106.90224657244,195859796.54173362
1107.2299263375592,195843820.455693
1107.5576061026782,195807717.94586945
1107.8852858677972,195838335.72648457
1108.2129656329162,195848991.7898274
1108.5406453980354,195817231.54763505
1108.8683251631544,195819457.5017986
1109.1960049282734,195804202.3923046
1109.5236846933924,195801613.44398275
1109.8513644585116,195820602.8297361
1110.1790442236306,195824713.4196726
1110.5067239887496,195823895.73610646
1110.8344037538686,195833876.0102036
1111.1620835189879,195831117.19256073
1111.4897632841069,195809545.4449075
1111.8174430492259,195826224.19414398
1112.1451228143449,195832256.56388938
1112.472802579464,195844505.67527014
1112.800482344583,195836142.06367248
1113.128162109702,195798790.92295563
1113.455841874821,195832250.53395832
1113.7835216399403,195824567.93216464
1114.1112014050593,195798084.7896345
1114.4388811701783,195785727.21740276
1114.7665609352973,195814516.80186594
1115.0942407004165,195836886.72482008
1115.4219204655355,195831099.08733308
1115.7496002306546,195829795.20893064
1116.0772799957736,195838165.6655299
1116.4049597608928,195814104.91726172
1116.7326395260118,195805149.51037237
1117.0603192911308,195796396.80388737
1117.3879990562498,195797754.8350116
1117.715678821369,195802354.14260858
1118.043358586488,195866825.37855655
1118.371038351607,195819210.60728127
1118.698718116726,195773466.6905235
1119.0263978818452,195814236.90666586
1119.3540776469642,195853241.52224976
1119.6817574120832,195869924.64094752
1120.0094371772022,195843674.985641
1120.3371169423215,195837452.44455203
1120.6647967074405,195841542.8904252
1120.9924764725595,195830660.89086193
1121.3201562376785,195821421.21557832
1121.6478360027977,195835575.11913478
1121.9755157679167,195858295.39933628
1122.3031955330357,195855024.98893255
1122.6308752981547,195845510.64096093
1122.958555063274,195848014.4665624
1123.286234828393,195837114.22030956
1123.613914593512,195843302.84490782
1123.941594358631,195835633.11529285
1124.2692741237502,195793032.07854527
1124.5969538888692,195815354.31457072
1124.9246336539882,195821435.3462032
1125.2523134191072,195840294.91737634
1125.5799931842264,195813692.12132573
1125.9076729493454,195802918.72541142
1126.2353527144644,195796785.02945158
1126.5630324795834,195831724.06779453
1126.8907122447026,195869519.1262455
1127.2183920098216,195815214.32020262
1127.5460717749406,195781220.48333198
1127.8737515400596,195802664.71397284
1128.2014313051789,195816944.3827709
1128.5291110702979,195838109.83202884
1128.8567908354169,195824478.501669
1129.1844706005359,195815353.85987848
1129.512150365655,195839413.99432248
1129.839830130774,195819527.24475157
1130.167509895893,195826843.1291555
1130.495189661012,195826144.8098315
1130.8228694261313,195795204.67398617
1131.1505491912503,195799433.46139866
1131.4782289563693,195831653.12652498
1131.8059087214883,195834809.20068824
1132.1335884866076,195830987.98982602
1132.4612682517266,195830765.16045624
1132.7889480168456,195805441.8238473
1133.1166277819646,195800397.122903
1133.4443075470838,195830754.07267946
1133.7719873122028,195820114.4872724
1134.0996670773218,195785786.69446206
1134.4273468424408,195803306.54849625
1134.75502660756,195827009.52569863
1135.082706372679,195834395.27030098
1135.410386137798,195852479.5592134
1135.738065902917,195824878.73865706
1136.0657456680362,195827203.43187693
1136.3934254331552,195802220.22314405
1136.7211051982742,195816674.57342175
1137.0487849633932,195842487.94045454
1137.3764647285125,195805865.08646226
1137.7041444936315,195794049.01783997
1138.0318242587505,195816594.82164812
1138.3595040238695,195850487.18839493
1138.6871837889887,195853559.0755324
1139.0148635541077,195810557.77719262
1139.3425433192267,195818482.1007722
1139.6702230843457,195830335.71726003
1139.997902849465,195833744.81772426
1140.325582614584,195803483.81028873
1140.653262379703,195830640.41590074
1140.980942144822,195838244.88669926
1141.3086219099412,195815170.38258523
1141.6363016750602,195828431.46984524
1141.9639814401792,195831044.07527128
1142.2916612052982,195831827.97637576
1142.6193409704174,195787666.50703144
1142.9470207355364,195809382.89106798
1143.2747005006554,195811732.5580281
1143.6023802657744,195798181.70736593
1143.9300600308936,195836754.0416218
1144.2577397960126,195842310.3976465
1144.5854195611316,195836492.53856447
1144.9130993262506,195824146.99224895
1145.2407790913699,195844679.02936107
1145.5684588564889,195845280.23962015
1145.8961386216079,195817128.59509343
1146.2238183867269,195809641.40884483
1146.551498151846,195788043.14602
1146.879177916965,195824328.4531154
1147.206857682084,195840098.56148905
1147.534537447203,195840876.82596326
1147.8622172123223,195827963.34162915
1148.1898969774413,195810934.65099514
1148.5175767425603,195813535.5403261
1148.8452565076793,195821102.38997352
1149.1729362727986,195822723.9716274
1149.5006160379176,195834201.2436573
1149.8282958030366,195824291.80080023
1150.1559755681556,195802886.03572595
1150.4836553332748,195818427.17668784
1150.8113350983938,195846073.71407884
1151.1390148635128,195834876.37073427
1151.4666946286318,195828696.62794358
1151.794374393751,195808445.1623699
1152.12205415887,195794422.24471593
1152.449733923989,195825543.0456863
1152.777413689108,195817174.70782724
1153.1050934542272,195803823.1306457
1153.4327732193462,195843597.7231862
1153.7604529844652,195840644.25945568
1154.0881327495842,195851967.75513065
1154.4158125147035,195851287.87149474
1154.7434922798225,195835994.6262101
1155.0711720449415,195861764.37483948
1155.3988518100605,195876106.0682444
1155.7265315751797,195856680.03651202
1156.0542113402987,195849451.65109438
1156.3818911054177,195831838.1712398
1156.7095708705367,195816803.56722203
1157.037250635656,195825432.42027995
1157.364930400775,195828020.16554427
1157.692610165894,195814891.7334
1158.020289931013,195805735.2394473
1158.3479696961322,195818363.90868366
1158.6756494612512,195834859.40495273
1159.0033292263702,195840583.50133854
1159.3310089914892,195838776.12900853
1159.6586887566084,195833392.4073034
1159.9863685217274,195814975.3577608
1160.3140482868464,195796338.66028547
1160.6417280519654,195788446.32291436
1160.9694078170846,195801413.04310942
1161.2970875822036,195811503.08225375
1161.6247673473226,195818879.4656948
1161.9524471124416,195839923.2734254
1162.2801268775609,195818271.24096256
1162.6078066426799,195837559.4832241
1162.9354864077989,195832994.6969298
1163.2631661729179,195847205.76930118
1163.590845938037,195868092.29253557
1163.918525703156,195855513.57094973
1164.246205468275,195823813.59462303
1164.573885233394,195813157.14422533
1164.9015649985133,195805113.90985638
1165.2292447636323,195800961.3949389
1165.5569245287513,195815207.66795793
1165.8846042938703,195843678.21229494
1166.2122840589896,195818802.20681125
1166.5399638241086,195830713.8716002
1166.8676435892276,195830638.08077967
1167.1953233543466,195842238.1898349
1167.5230031194658,195848756.74041438
1167.8506828845848,195810504.30633157
1168.1783626497038,195806474.42573926
1168.5060424148228,195852299.1631323
1168.833722179942,195860477.769086
1169.161401945061,195850319.2378787
1169.48908171018,195818213.12954307
1169.816761475299,195844935.06247938
1170.1444412404182,195833171.63765264
1170.4721210055372,195805208.4737405
1170.7998007706562,195826392.5022124
1171.1274805357752,195843498.4011951
1171.4551603008945,195846021.69621295
1171.7828400660135,195845615.71639895
1172.1105198311325,195805920.79718816
1172.4381995962515,195815083.6666674
1172.7658793613707,195884034.1187303
1173.0935591264897,195835612.90219522
1173.4212388916087,195785272.11693603
1173.7489186567277,195847668.8850131
1174.076598421847,195861174.17682785
1174.404278186966,195816123.58138165
1174.731957952085,195817549.12415057
1175.059637717204,195814695.90443912
1175.3873174823232,195828048.61859584
1175.7149972474422,195825442.52942193
1176.0426770125612,195804572.07310954
1176.3703567776802,195816573.8959389
1176.6980365427994,195816284.25029498
1177.0257163079184,195833822.19269723
1177.3533960730374,195822300.63129544
1177.6810758381564,195806376.75652075
1178.0087556032756,195785994.77564794
1178.3364353683946,195772195.0398862
1178.6641151335136,195805910.90117037
1178.9917948986326,195845985.01383305
1179.3194746637519,195825677.5984667
1179.6471544288709,195819234.98285913
1179.9748341939899,195827612.06298375
1180.3025139591089,195824588.36280748
1180.630193724228,195788627.57577127
1180.957873489347,195785246.20718622
1181.285553254466,195784611.37389147
1181.613233019585,195799883.8501286
1181.9409127847043,195852172.53127956
1182.2685925498233,195836598.016157
1182.5962723149423,195839645.82325003
1182.9239520800613,195829566.30492106
1183.2516318451806,195807974.26097795
1183.5793116102996,195827612.608487
1183.9069913754186,195839169.3567798
1184.2346711405376,195824336.2339065
1184.5623509056568,195813981.8902396
1184.8900306707758,195810507.4223779
1185.2177104358948,195828889.2491632
1185.5453902010138,195840465.66781384
1185.873069966133,195835855.96699706
1186.200749731252,195795172.18184942
1186.528429496371,195791720.43113607
1186.85610926149,195844337.69132867
1187.1837890266092,195835211.83599252
1187.5114687917282,195819410.48608595
1187.8391485568472,195832918.23400062
1188.1668283219662,195817668.1665704
1188.4945080870855,195807289.23823783
1188.8221878522045,195861740.26649255
1189.1498676173235,195839540.208503
1189.4775473824425,195808014.7274344
1189.8052271475617,195803741.40852022
1190.1329069126807,195820119.56323713
1190.4605866777997,195828037.26612103
1190.7882664429187,195825786.89326125
1191.115946208038,195807431.43899018
1191.443625973157,195828326.0853336
1191.771305738276,195819616.98912483
1192.098985503395,195800647.99976343
1192.4266652685142,195848220.79709184
1192.7543450336332,195833052.85793093
1193.0820247987522,195816222.11149773
1193.4097045638712,195833247.72388834
1193.7373843289904,195824859.8274824
1194.0650640941094,195837240.8391127
1194.3927438592284,195848219.8979724
1194.7204236243474,195811348.73850146
1195.0481033894666,195791781.41462988
1195.3757831545856,195793632.08222717
1195.7034629197046,195838975.20910385
1196.0311426848236,195847003.54986465
1196.3588224499429,195830460.29217428
1196.6865022150619,195843452.2189204
1197.0141819801809,195813610.85295635
1197.3418617452999,195829858.2971265
1197.669541510419,195870226.26814878
1197.997221275538,195881732.23022208
1198.324901040657,195817293.10249418
1198.652580805776,195781642.55290836
1198.9802605708953,195816852.86569375
1199.3079403360143,195858588.79128307
1199.6356201011333,195841470.54038638
1199.9632998662523,195791647.52087522
1200.2909796313716,195780650.64528394
1200.6186593964906,195793148.45090878
1200.9463391616096,195806792.6476798
1201.2740189267286,195828292.64113486
1201.6016986918478,195833297.40406966
1201.9293784569668,195806354.3559272
1202.2570582220858,195823200.6251869
1202.5847379872048,195861988.2328121
1202.912417752324,195813155.27052546
1203.240097517443,195854618.29359025
1203.567777282562,195881243.56916124
1203.895457047681,195847843.82516629
1204.2231368128002,195814956.62941527
1204.5508165779192,195819208.07663938
1204.8784963430383,195805493.94167772
1205.2061761081573,195800567.62615567
1205.5338558732765,195806380.78088915
1205.8615356383955,195799092.56823894
1206.1892154035145,195808282.6514505
1206.5168951686335,195857152.67224422
1206.8445749337527,195853410.25593838
1207.1722546988717,195783362.74635297
1207.4999344639907,195813309.77732867
1207.8276142291097,195875408.65298504
1208.155293994229,195843038.54146576
1208.482973759348,195845211.57505763
1208.810653524467,195811522.1203561
1209.138333289586,195811147.5733223
1209.4660130547052,195809621.97505367
1209.7936928198242,195818277.1176613
1210.1213725849432,195802023.82482985
1210.4490523500622,195779030.7854833
1210.7767321151814,195808522.99252716
1211.1044118803004,195813229.6937732
1211.4320916454194,195825278.1927967
1211.7597714105384,195856627.058894
1212.0874511756576,195867553.5923496
1212.4151309407766,195823414.61923036
1212.7428107058956,195814422.30836877
1213.0704904710146,195804238.32986385
1213.3981702361339,195826032.75520003
1213.7258500012529,195831841.1889159
1214.0535297663719,195797642.38468865
1214.3812095314909,195812048.144083
1214.70888929661,195829995.25112873
1215.036569061729,195833175.70252463
1215.364248826848,195803191.3792718
1215.691928591967,195799238.8434379
1216.0196083570863,195835620.17793512
1216.3472881222053,195833780.58082876
1216.6749678873243,195812875.4685412
1217.0026476524433,195821717.75433838
1217.3303274175626,195846372.79241222
1217.6580071826816,195806203.108999
1217.9856869478006,195790551.16751426
1218.3133667129196,195816977.17747328
1218.6410464780388,195860730.16410303
1218.9687262431578,195833033.80360085
1219.2964060082768,195840312.8711149
1219.6240857733958,195830587.7484545
1219.951765538515,195818308.04451805
1220.279445303634,195816024.90646547
1220.607125068753,195813070.2575537
1220.934804833872,195825538.01915902
1221.2624845989913,195851079.44035402
1221.5901643641103,195843069.07280216
1221.9178441292293,195815928.9145008
1222.2455238943483,195829249.2806436
1222.5732036594675,195813499.95455742
1222.9008834245865,195815698.16964483
1223.2285631897055,195859539.01862225
1223.5562429548245,195822037.03892857
1223.8839227199437,195831985.03954557
1224.2116024850627,195847163.1347419
1224.5392822501817,195801777.80252287
1224.8669620153007,195807789.50335163
1225.19464178042,195818757.0954943
1225.522321545539,195814690.6608969
1225.850001310658,195805546.9942426
1226.177681075777,195807462.02686656
1226.5053608408962,195829662.4472959
1226.8330406060152,195859410.16753376
1227.1607203711342,195875412.9619462
1227.4884001362532,195845242.3374552
1227.8160799013724,195839397.35855365
1228.1437596664914,195873742.1535046
1228.4714394316104,195864438.7671076
1228.7991191967294,195834202.18338954
1229.1267989618486,195851014.58068085
1229.4544787269676,195839780.00324082
1229.7821584920866,195837330.51424205
1230.1098382572056,195797799.84561276
1230.4375180223249,195824291.17311782
1230.7651977874439,195849471.17206842
1231.0928775525629,195822154.50925708
1231.4205573176819,195857225.6592791
1231.748237082801,195860005.26276746
1232.07591684792,195805217.96980542
1232.403596613039,195805149.40846267
1232.731276378158,195835075.812497
1233.0589561432773,195847780.9218363
1233.3866359083963,195824652.60848975
1233.7143156735153,195805490.7622428
1234.0419954386343,195861309.0280149
1234.3696752037536,195871967.744384
1234.6973549688726,195863666.05025
1235.0250347339916,195823395.19280827
1235.3527144991106,195822530.87161243
1235.6803942642298,195849555.426261
1236.0080740293488,195808668.15257064
1236.3357537944678,195791447.449752
1236.6634335595868,195834226.74180144
1236.991113324706,195853523.55804825
1237.318793089825,195886721.46171188
1237.646472854944,195864152.45882905
1237.974152620063,195796089.06855845
1238.3018323851823,195803097.92691556
1238.6295121503013,195824016.69712505
1238.9571919154203,195813804.4918093
1239.2848716805393,195800204.90138623
1239.6125514456585,195794422.6368147
1239.9402312107775,195799595.92984068
1240.2679109758965,195861998.0036826
1240.5955907410155,195830971.29455864
1240.9232705061347,195772502.25392812
1241.2509502712537,195805823.7696644
